0.488623, 0.678396, 1
0.474489, -0.0564242, 1
-0.231358, 0.922343, 1
0.387759, -0.078472, 1
-0.269901, -0.730444, 1
-0.0134573, 0.885077, 1
-0.0562512, -0.180603, 1
0.931436, 0.234006, 1
0.147485, 0.583159, 1
-0.627012, -0.465576, 1
0.368746, -0.657534, 1
0.791705, -0.056244, 1
-0.528922, 0.204608, 1
0.278391, 0.290047, 1
0.754087, -0.45931, 1
0.632754, -0.70562, 0
-0.760424, -0.149756, 0
0.561441, 0.448635, 0
0.147858, -0.815071, 1
0.617849, -0.0616731, 0
-0.546024, 0.512823, 0
-0.720252, 0.199031, 0
0.664923, 0.474307, 1
-0.528766, -0.00563857, 1
-0.491003, -0.0479552, 0
-0.252764, -0.296422, 0
0.849416, -0.151275, 1
0.95949, 0.173357, 1
0.437031, 0.397076, 0
0.720079, 0.495418, 1
-0.0119475, -0.515296, 0
0.0306185, -0.116279, 0
0.284055, -0.583446, 0
-0.614029, -0.126448, 1
-0.224978, 0.610264, 1
0.816363, -0.393908, 1
-0.864281, 0.207412, 0
0.848196, 0.315518, 1
0.294605, 0.414151, 1
-0.378565, -0.469498, 1
-0.126896, 0.936553, 1
0.10423, 0.102036, 0
-0.575597, -0.590314, 0
0.363672, -0.470289, 0
-0.729151, -0.546423, 0
0.84318, -0.144568, 1
-0.57034, 0.211171, 1
-0.650927, 0.073374, 1
0.248135, 0.218439, 1
-0.678955, 0.153691, 1
0.360699, -0.0913516, 1
0.0751576, -0.798672, 1
-0.576409, -0.682729, 0
0.393055, 0.795841, 1
0.862374, -0.0712537, 1
0.0300494, 0.499255, 1
-0.0677774, 0.662518, 0
0.261962, 0.45272, 1
0.138431, 0.073216, 0
-0.681955, 0.636742, 0
-0.587905, 0.507407, 0
0.000213874, 0.120306, 1
-0.01917, 0.610312, 1
0.774257, -0.175524, 1
0.339243, 0.459386, 1
-0.106654, -0.55283, 0
-0.983141, -0.00025763, 0
-0.901944, 0.192481, 0
0.246567, -0.606158, 0
-0.820503, -0.251983, 0
-0.887331, 0.0977349, 0
0.861855, 0.499851, 1
-0.251131, 0.28093, 0
0.356125, -0.283021, 0
-0.571138, -0.671686, 0
-0.442665, -0.419821, 1
-0.541308, 0.764104, 1
0.751775, 0.244027, 1
0.129532, 0.788428, 0
0.771921, -0.485701, 1
0.399216, -0.770537, 1
0.475581, -0.650625, 1
0.10994, 0.161949, 0
-0.0895921, 0.258338, 0
0.816357, -0.289958, 1
-0.400388, -0.574094, 1
-0.880134, 0.408683, 1
0.32347, 0.233531, 1
-0.340126, -0.00885094, 0
-0.441743, -0.265536, 0
-0.778715, 0.370837, 0
-0.372966, 0.764381, 0
-0.367941, -0.525524, 1
-0.140091, -0.610483, 1
0.15146, -0.366844, 1
0.417332, -0.0492372, 1
-0.735613, -0.520594, 0
-0.161292, 0.233026, 0
0.620985, 0.408648, 0
-0.595033, 0.318942, 1
-0.357694, 0.763854, 0
-0.402365, 0.331279, 1
-0.916385, 0.379468, 1
-0.437843, -0.216306, 0
-0.356526, -0.845643, 0
