0.477022, -0.674424, 1
-0.177553, 0.0434143, 1
-0.624931, 0.316145, 1
-0.476979, -0.619786, 1
0.801736, 0.582996, 1
0.105622, 0.564564, 1
0.0546638, -0.824224, 1
0.654363, -0.549358, 1
0.572559, -0.697131, 1
0.758317, 0.200504, 1
-0.0483237, -0.624265, 1
-0.16294, 0.063284, 1
0.216877, 0.336287, 1
0.700126, 0.531373, 1
0.326318, -0.264721, 1
0.411979, 0.163602, 1
-0.531664, 0.317354, 1
0.109219, 0.16138, 0
-0.309615, -0.565846, 1
0.439595, 0.793441, 1
0.201766, -0.55483, 0
0.662838, -0.641993, 1
-0.231174, -0.382141, 0
0.95233, -0.302813, 0
-0.384981, 0.364287, 1
0.557686, -0.274388, 0
-0.848956, 0.454448, 1
0.549616, -0.509616, 1
0.622185, 0.554906, 1
0.328754, -0.426703, 0
0.19433, -0.949177, 0
-0.460954, -0.404847, 1
-0.197752, -0.836755, 0
0.623826, -0.677027, 1
-0.696191, -0.579871, 0
0.919504, -0.329414, 0
-0.326398, -0.755999, 1
0.66115, -0.477143, 1
0.348903, -0.740509, 1
0.897931, 0.432218, 1
0.633236, -0.773945, 0
-0.926843, -0.0308475, 0
0.162114, -0.399614, 0
-0.240844, -0.876215, 0
0.817181, -0.49799, 0
-0.287569, -0.568388, 1
0.142668, 0.924707, 1
-0.929203, -0.0460715, 0
0.150554, 0.157785, 0
0.662258, -0.466846, 1
0.339879, 0.389439, 1
0.134667, 0.0470491, 0
0.301284, -0.373696, 0
-0.757284, -0.503495, 0
0.0998593, -0.247889, 1
-0.996637, 0.0765658, 1
0.212499, 0.523609, 1
0.569912, 0.812883, 1
-0.128559, 0.880342, 1
0.417479, 0.576927, 0
-0.328526, -0.831918, 0
0.480726, -0.359165, 0
-0.0140469, -0.678325, 1
0.668947, -0.1572, 0
0.67756, -0.419531, 1
-0.271028, -0.204924, 0
-0.763518, 0.490015, 0
-0.157864, 0.0779977, 1
-0.631947, 0.350153, 0
-0.478898, 0.763189, 0
0.304071, -0.275709, 1
0.25671, -0.370355, 0
0.57577, 0.172166, 0
0.446801, -0.752539, 1
0.475764, 0.352045, 0
-0.444361, -0.364126, 1
0.624713, 0.217457, 0
-0.417653, 0.316337, 1
-0.546406, -0.17208, 1
0.607448, -0.653698, 1
0.133196, 0.873052, 1
-0.231813, -0.569603, 1
-0.782089, 0.541605, 0
-0.278679, -0.728017, 1
-0.264995, -0.317005, 0
0.804971, -0.178154, 1
0.501096, 0.483958, 0
-0.357025, 0.390936, 1
-0.0426992, 0.6951, 0
0.485921, 0.731591, 1
-0.120533, 0.396452, 1
0.805935, -0.359554, 1
0.20084, -0.168294, 1
-0.718374, 0.485985, 0
0.239105, 0.178978, 0
0.717367, 0.577152, 1
-0.631214, 0.620529, 0
-0.347258, -0.821793, 0
-0.07161, 0.718313, 0
-0.613228, -0.76382, 0
0.660937, 0.207809, 0
-0.348085, 0.848982, 1
0.143785, 0.928508, 1
0.498476, 0.489838, 0
0.376843, 0.918137, 1
0.378543, -0.612266, 1
-0.189733, 0.91025, 1
-0.258967, 0.263986, 0
0.549768, -0.117847, 0
-0.31069, -0.397516, 0
-0.131745, -0.554062, 0
0.402751, 0.646698, 0
-0.404028, -0.0450493, 0
0.315132, 0.455014, 1
-0.396933, 0.0689735, 0
-0.272783, -0.36351, 0
-0.0184145, 0.654818, 0
-0.169749, -0.841613, 1
-0.126583, -0.350142, 0
-0.479863, -0.663008, 1
-0.29143, -0.94268, 0
0.234737, 0.301415, 1
0.192086, -0.142978, 1
-0.842732, 0.0406041, 0
-0.450738, -0.34192, 1
0.303268, 0.201116, 1
0.347898, -0.935441, 0
-0.411973, 0.203974, 0
-0.351049, -0.93169, 0
-0.279654, -0.43343, 0
0.39116, -0.255753, 0
-0.717301, 0.0531632, 1
-0.0748134, -0.757697, 1
0.134997, 0.0819557, 0
-0.757697, 0.320326, 0
-0.736576, -0.117404, 1
0.262989, 0.134866, 1
-0.245716, -0.35488, 0
-0.39787, 0.118163, 0
-0.504188, -0.465469, 1
-0.310528, -0.0262188, 0
-0.212527, -0.741737, 1
-0.217423, 0.623118, 0
-0.617889, -0.211652, 1
0.57448, 0.332205, 0
