0.882694, -3.4754, 0
2.03187, 0.0839328, 1
2.42407, -0.598904, 1
-3.29525, -3.37399, 0
0.336396, -0.54279, 1
-0.23319, -1.69642, 0
1.88115, 2.09614, 1
1.54381, -1.70715, 1
-0.391939, 0.40795, 0
0.281948, -1.42266, 0
0.906607, 2.6093, 1
1.03297, 2.13293, 1
0.110455, 1.57565, 1
-0.762609, 0.115274, 0
0.693906, 0.11936, 0
0.081276, 0.0107574, 1
0.0367031, 0.234912, 0
1.71582, 2.20714, 1
2.89896, 1.63154, 1
-1.10858, -1.06039, 0
-1.01561, 2.09217, 1
-0.388057, -1.69088, 0
-1.9023, -1.42033, 0
-1.62603, -1.14885, 0
-1.58157, 0.847102, 0
1.58506, 4.79738, 1
2.36819, -0.969301, 1
-1.15146, -1.70386, 0
-1.18087, 1.66809, 0
2.08074, 1.83702, 1
2.68574, 0.425995, 1
-0.626232, 0.626364, 1
1.23516, -2.00936, 0
0.719181, 1.81999, 1
-0.794333, -2.05737, 0
0.857263, 0.940647, 1
-0.293048, -1.59294, 0
-1.86904, -1.71035, 0
0.748422, -2.17923, 0
0.397068, 1.23326, 1
1.23311, 1.39371, 1
-0.571848, -0.60377, 0
2.0355, 1.41194, 1
1.68505, 0.174252, 1
0.900475, -0.970837, 0
-0.683691, -0.691314, 0
0.143906, 1.37666, 0
0.33251, -0.304525, 0
-0.477437, 0.506953, 0
1.76258, 0.0913438, 1
-0.363256, -1.62347, 0
0.894336, 1.5418, 1
-0.736182, -2.67106, 0
0.873069, 0.184395, 1
-2.27991, 0.150214, 0
0.225711, -0.280006, 0
2.44855, 0.26621, 1
-0.105607, 1.58902, 1
2.78933, 0.270198, 1
-0.564462, -0.112237, 0
-1.23964, 0.0383498, 0
0.765338, -2.37712, 1
-2.52433, -2.52028, 0
-1.00102, 1.51866, 0
1.83461, 4.76317, 1
-2.43617, -1.07023, 0
1.36989, 2.12602, 1
-0.559556, -0.455698, 0
-0.186472, -1.14207, 1
2.11169, 0.679711, 1
-0.564602, -0.426454, 0
0.771222, 0.937419, 1
0.875083, -0.965514, 1
1.46142, 0.863628, 1
-1.35612, -0.99617, 0
1.14576, 0.361071, 1
0.466491, 0.497773, 1
-0.323694, 0.377713, 1
1.22192, 1.52995, 1
0.239075, -0.116074, 0
-3.12858, -2.5686, 0
-1.52999, -1.21092, 0
-0.216959, 0.726548, 1
-2.42601, -1.81633, 0
3.51641, 1.59587, 1
2.37227, 0.802092, 1
-2.21076, -2.09287, 0
1.27628, 0.706672, 1
-0.81695, -0.0976984, 0
0.888229, 0.597432, 1
-0.219618, -0.199995, 0
0.652612, 0.738997, 1
-0.411757, -0.893146, 0
-0.621447, -0.587176, 0
-1.27752, -1.84504, 0
0.252129, 1.17653, 1
