-0.31293, 0.347814, 0
1.48379, 1.24815, 1
-1.02997, 0.399745, 0
-0.820936, -0.436086, 0
0.352768, 0.110799, 1
1.57741, -0.477389, 1
-0.207824, 0.71685, 0
0.395344, 0.0237925, 1
-1.32351, 1.12626, 0
2.0604, 0.611933, 1
-1.65118, 0.913995, 0
-0.478486, -0.193415, 0
1.39513, -0.233771, 1
-1.12445, -0.142138, 0
-1.32617, -0.395373, 0
-1.4307, 0.0420565, 0
1.2222, 1.43639, 1
-1.14249, 0.759892, 0
2.5217, 1.26977, 1
-0.393912, -0.313041, 1
1.67712, 0.491047, 1
2.73713, 0.263749, 1
-1.36712, 0.987724, 0
-0.203742, 1.08078, 1
-1.75833, -0.561341, 0
-0.0576482, -1.18738, 0
-0.678818, 0.385833, 0
-1.7646, -0.423851, 0
0.0409178, -0.521729, 0
0.799633, 0.729505, 1
-0.588276, 0.421771, 0
-1.04054, 0.259025, 0
1.20592, 0.763275, 1
-1.37865, 0.158079, 0
0.741762, 0.790965, 1
1.09007, 0.142735, 1
-1.96758, -0.830097, 0
1.4349, -0.740845, 1
1.13303, -0.657105, 1
-1.2217, 0.273867, 0
-0.916707, -0.28671, 0
1.53445, -0.625148, 1
-2.75892, -0.243388, 0
-0.903839, -0.904598, 0
0.886362, -0.465517, 1
0.0397945, -0.133429, 0
-0.820728, 0.575685, 0
-1.06521, 0.718147, 0
1.67278, 0.504139, 1
-0.86493, 0.546366, 1
1.93667, -0.828781, 1
0.629171, 0.255165, 1
0.7727, 0.27929, 1
-0.0914648, 0.364829, 0
-1.3964, 0.145124, 0
1.96169, -0.508033, 1
0.828331, 0.415519, 1
-0.978536, 0.322647, 0
-1.7075, 1.2045, 0
0.753825, -0.517001, 1
1.10235, -0.10533, 1
-1.63775, -0.434828, 0
-0.796477, -0.534332, 0
1.93423, 0.417599, 1
0.577738, -0.0682165, 1
-0.433414, 0.113877, 0
-1.0497, 1.31767, 0
1.56952, -0.69389, 1
-2.10084, 0.046086, 0
0.116691, 1.16051, 1
-1.10265, 0.285737, 0
2.85522, 1.99098, 1
1.28952, -0.362648, 1
-0.495798, -0.28929, 0
0.871683, 0.42235, 1
-1.48617, 1.32764, 0
1.16004, -0.74125, 1
0.989393, -0.215277, 1
-0.4137, -0.5256, 0
1.16123, 0.919327, 1
-0.610579, 0.791625, 0
-1.69067, -0.28839, 0
-0.482695, -0.140433, 0
-0.524185, -0.580207, 0
-0.748802, -0.144, 0
2.47956, 0.165379, 1
0.232109, 0.240683, 1
-0.102747, 0.785441, 0
1.23358, -0.324566, 1
2.82085, -0.783844, 1
1.94617, 0.160038, 1
0.46896, -1.19874, 1
-1.37309, 1.22999, 1
-1.94193, -0.543046, 0
-0.985613, 0.727474, 0
-0.248177, -0.106571, 1
2.22368, 0.214662, 1
0.600367, -0.145908, 1
0.0815156, -0.366853, 1
1.1819, 0.183758, 1
0.33329, -0.38259, 1
-0.137141, 0.602951, 0
3.10147, -0.199742, 1
0.848081, -0.402001, 1
1.82821, -0.472765, 1
-0.169985, 0.0541577, 1
-0.33231, -0.641241, 0
2.14898, 0.405495, 1
0.371818, -0.25059, 1
-0.903455, 1.39971, 0
0.842596, -0.987193, 1
-1.50732, 1.54395, 0
-1.29717, -0.403543, 0
-0.33647, -0.1745, 1
-0.489352, 0.407286, 1
-0.381015, -0.0809209, 0
0.270526, -1.55164, 1
-0.727564, -0.718618, 0
-0.665722, 0.447505, 0
-1.41553, 0.427505, 0
-0.714925, 1.04008, 1
-0.606831, -0.53977, 0
-1.45894, 0.01484, 0
0.94666, 1.14101, 1
-0.0742738, -0.877406, 1
-2.44643, 0.69212, 0
-0.302264, 0.983592, 0
0.648381, -0.747829, 1
-0.342897, -0.211686, 1
1.32261, -0.542324, 1
0.853507, -0.50683, 1
-0.46533, 0.878275, 1
-1.20526, -1.75778, 0
-2.88932, -1.45538, 0
3.10109, 0.984407, 1
-0.0155892, 0.0237881, 1
-0.414232, -0.8199, 1
1.29659, -0.805311, 1
-2.05917, 0.213731, 0
-0.954127, 1.74242, 0
0.385186, 0.945675, 0
-0.678977, -0.189899, 0
2.00051, 0.583964, 1
-1.51636, -0.823297, 0
-1.05094, 1.11702, 0
-0.77195, 0.259218, 0
1.38122, 0.366577, 1
0.867509, 0.274459, 1
-0.74427, 1.594, 0
0.179546, -1.59768, 0
-0.956159, -0.195835, 0
-1.19864, 0.284761, 0
1.63636, -0.190872, 1
-1.70401, 1.22261, 0
0.124236, -0.356687, 0
-1.16532, -0.555209, 0
-0.927247, -0.0222243, 0
-2.40202, 0.996406, 0
-0.570799, -0.827902, 0
0.180209, -0.062273, 1
0.737338, 1.07564, 1
-0.239093, 0.804975, 1
-0.200296, 0.0638499, 0
1.69689, 0.0486293, 1
1.66864, -0.615226, 1
-1.3191, -0.185558, 0
-0.352327, 0.246514, 1
-1.70499, -0.710815, 0
-0.993838, 1.69014, 0
1.60022, -1.16989, 1
1.97348, 0.223597, 1
-1.05136, 0.392908, 0
-1.3259, -1.41507, 0
0.398602, 0.785962, 1
-0.541086, 0.328197, 0
-1.55332, -0.990292, 0
1.79178, 0.688887, 1
1.35414, 0.205697, 1
-0.183809, 0.230399, 1
-2.33157, 0.814471, 0
-0.827916, 0.480752, 0
0.0735075, 0.0791776, 0
0.447393, -1.22126, 1
0.649017, -1.36879, 1
1.67476, -0.296657, 1
-0.762297, -0.184682, 0
2.70612, -1.63918, 1
1.25726, -0.601916, 1
-0.480288, 1.6226, 0
0.522602, -0.109363, 1
1.75338, 0.00430033, 1
-2.96425, -0.790719, 0
-1.24048, -0.263463, 0
-0.656255, 1.42941, 0
-1.39949, 1.13509, 0
-2.68104, 0.566068, 0
1.03949, -0.175678, 1
-0.180664, 0.438228, 0
0.959181, -0.18146, 1
1.48496, -0.0418576, 1
